Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
Apr-06,1039,Cascade Mountain,7774,28.6,23,68,43,64,20
May-06,1039,Cascade Mountain,7774,35.2,15.9,40,52,73,29
Jun-06,1039,Cascade Mountain,7774,36.7,0,0,62,79,41
Jul-06,1039,Cascade Mountain,7774,38.1,0,0,68,86,51
Aug-06,1039,Cascade Mountain,7774,38.6,0,0,64,80,45
Sep-06,1039,Cascade Mountain,7774,39.2,0,0,52,75,29
Oct-06,1039,Cascade Mountain,7774,0,0,0,43,66,24
Nov-06,1039,Cascade Mountain,7774,4.3,0,0,36,58,3
Dec-06,1039,Cascade Mountain,7774,7.1,2.6,15,28,50,9
Jan-07,1039,Cascade Mountain,7774,9.5,5.1,23,23,50,-6
Feb-07,1039,Cascade Mountain,7774,10.4,6,25,30,53,11
Mar-07,1039,Cascade Mountain,7774,15.6,11.3,50,39,61,8
Apr-07,1039,Cascade Mountain,7774,19.3,10.2,33,43,71,21
May-07,1039,Cascade Mountain,7774,20.8,0,0,52,73,27
Jun-07,1039,Cascade Mountain,7774,22.6,0,0,62,80,31
Jul-07,1039,Cascade Mountain,7774,25.5,0,0,69,84,55
Aug-07,1039,Cascade Mountain,7774,25.7,0,0,66,82,53
Sep-07,1039,Cascade Mountain,7774,26.3,0,0,56,79,26
Oct-07,1039,Cascade Mountain,7774,0,0,0,45,66,23
Nov-07,1039,Cascade Mountain,7774,4.5,0,0,39,58,15
Dec-07,1039,Cascade Mountain,7774,5.4,0.9,6,23,54,4
Jan-08,1039,Cascade Mountain,7774,14,9.4,46,23,49,-1
Feb-08,1039,Cascade Mountain,7774,18.8,14.2,52,27,52,7
Mar-08,1039,Cascade Mountain,7774,24.2,19.8,62,31,53,12
Apr-08,1039,Cascade Mountain,7774,25.9,20.6,60,37,61,16
May-08,1039,Cascade Mountain,7774,26.7,11.3,29,46,74,18
Jun-08,1039,Cascade Mountain,7774,29.2,0,0,58,79,33
Jul-08,1039,Cascade Mountain,7774,29.6,0,0,67,83,53
Aug-08,1039,Cascade Mountain,7774,30.2,0,0,65,82,43
Sep-08,1039,Cascade Mountain,7774,31.2,0,0,56,72,36
Oct-08,1039,Cascade Mountain,7774,0,0,0,46,69,20
Nov-08,1039,Cascade Mountain,7774,2.8,0,0,38,58,18
Dec-08,1039,Cascade Mountain,7774,6,1.8,7,26,48,4
Jan-09,1039,Cascade Mountain,7774,11,6.9,29,30,56,2
Feb-09,1039,Cascade Mountain,7774,18.2,13.5,46,30,51,13
Mar-09,1039,Cascade Mountain,7774,23.7,18.9,54,34,59,9
Apr-09,1039,Cascade Mountain,7774,27.5,21,64,39,64,16
May-09,1039,Cascade Mountain,7774,35.2,18,42,51,75,31
Jun-09,1039,Cascade Mountain,7774,37.5,0,0,54,79,39
Jul-09,1039,Cascade Mountain,7774,41.4,0,0,65,85,48
Aug-09,1039,Cascade Mountain,7774,41.7,0,0,63,83,42
Sep-09,1039,Cascade Mountain,7774,42.2,0,0,58,76,26
Oct-09,1039,Cascade Mountain,7774,0,0.1,1,39,64,19
Nov-09,1039,Cascade Mountain,7774,2.4,0.2,1,38,65,14
Dec-09,1039,Cascade Mountain,7774,3.5,0.9,7,23,48,-1
Jan-10,1039,Cascade Mountain,7774,9.2,6.1,31,30,48,16
Feb-10,1039,Cascade Mountain,7774,12.8,9.7,41,28,44,11
Mar-10,1039,Cascade Mountain,7774,15.5,12.5,48,34,53,14
Apr-10,1039,Cascade Mountain,7774,18.9,15.4,46,38,63,18
May-10,1039,Cascade Mountain,7774,24.7,9.8,29,42,66,24
Jun-10,1039,Cascade Mountain,7774,29.7,0,0,58,77,35
Jul-10,1039,Cascade Mountain,7774,31,0,0,66,85,47
Aug-10,1039,Cascade Mountain,7774,31,0,0,63,80,40
Sep-10,1039,Cascade Mountain,7774,32,0,0,59,79,36
Oct-10,1039,Cascade Mountain,7774,0,0,0,46,74,23
Nov-10,1039,Cascade Mountain,7774,4.5,0.6,2,31,60,-1
Dec-10,1039,Cascade Mountain,7774,9.8,3.2,17,32,52,-3
Jan-11,1039,Cascade Mountain,7774,20.6,12.9,53,27,49,-5
Feb-11,1039,Cascade Mountain,7774,23.1,14.3,46,26,52,-8
Mar-11,1039,Cascade Mountain,7774,26.5,17,60,34,53,18
Apr-11,1039,Cascade Mountain,7774,30.4,21.1,59,35,60,19
May-11,1039,Cascade Mountain,7774,36.4,21,57,43,65,26
Jun-11,1039,Cascade Mountain,7774,43.3,3.2,11,57,78,33
Jul-11,1039,Cascade Mountain,7774,44.5,0,0,65,81,52
Aug-11,1039,Cascade Mountain,7774,46.5,0,0,67,82,52
Sep-11,1039,Cascade Mountain,7774,48.3,0,0,58,73,42
Oct-11,1039,Cascade Mountain,7774,0,0,0,45,68,25
Nov-11,1039,Cascade Mountain,7774,2.6,0,0,34,52,18
Dec-11,1039,Cascade Mountain,7774,5.4,2.1,12,27,48,5
Jan-12,1039,Cascade Mountain,7774,5.7,2.5,14,31,53,6
Feb-12,1039,Cascade Mountain,7774,9.7,6.9,33,28,47,10
Mar-12,1039,Cascade Mountain,7774,13.6,10.7,49,39,62,13
Apr-12,1039,Cascade Mountain,7774,17.4,9.6,30,44,71,20
May-12,1039,Cascade Mountain,7774,20.3,0,0,51,74,32
Jun-12,1039,Cascade Mountain,7774,21.1,0,0,61,79,31
Jul-12,1039,Cascade Mountain,7774,21.1,0,0,66,83,50
Aug-12,1039,Cascade Mountain,7774,22.8,0,0,67,83,54
Sep-12,1039,Cascade Mountain,7774,23.1,0,0,58,74,41
Oct-12,1039,Cascade Mountain,7774,0,0,0,46,65,21
Nov-12,1039,Cascade Mountain,7774,1.3,0,0,40,57,13
Dec-12,1039,Cascade Mountain,7774,4.5,2.6,5,27,47,6
Jan-13,1039,Cascade Mountain,7774,10.4,8.2,34,25,51,-8
Feb-13,1039,Cascade Mountain,7774,13.6,11.3,42,25,47,9
Mar-13,1039,Cascade Mountain,7774,16,13.9,46,36,60,12
Apr-13,1039,Cascade Mountain,7774,16.7,11.4,32,38,62,18
May-13,1039,Cascade Mountain,7774,19.8,4.7,11,49,72,23
Jun-13,1039,Cascade Mountain,7774,21.1,0,0,62,83,41
Jul-13,1039,Cascade Mountain,7774,21.1,0,0,67,83,53
Aug-13,1039,Cascade Mountain,7774,22,0,0,65,81,51
Sep-13,1039,Cascade Mountain,7774,23.1,0,0,55,77,30
Oct-13,1039,Cascade Mountain,7774,0,0,0,42,64,26
Nov-13,1039,Cascade Mountain,7774,3.1,0.7,4,37,57,20
Dec-13,1039,Cascade Mountain,7774,4.7,2.2,9,25,48,-3
Jan-14,1039,Cascade Mountain,7774,7.7,5.4,23,30,46,9
Feb-14,1039,Cascade Mountain,7774,9.8,7.9,37,31,51,9
Mar-14,1039,Cascade Mountain,7774,14.7,12.3,44,36,55,18
Apr-14,1039,Cascade Mountain,7774,17.4,14.7,45,41,61,21
May-14,1039,Cascade Mountain,7774,20,4.3,14,51,74,29
Jun-14,1039,Cascade Mountain,7774,21.3,0,0,58,76,31
Jul-14,1039,Cascade Mountain,7774,21.7,0,0,67,84,52
Aug-14,1039,Cascade Mountain,7774,22.3,0,0,61,79,41
Sep-14,1039,Cascade Mountain,7774,27.3,0,0,58,74,39
Oct-14,1039,Cascade Mountain,7774,0,0,0,49,63,27
Nov-14,1039,Cascade Mountain,7774,0.2,0,0,34,56,7
Dec-14,1039,Cascade Mountain,7774,2.2,2,10,30,51,5
Jan-15,1039,Cascade Mountain,7774,8.6,8.4,41,33,58,12
Feb-15,1039,Cascade Mountain,7774,10.4,10.3,36,36,57,17
Mar-15,1039,Cascade Mountain,7774,11.1,10.7,35,41,60,15
Apr-15,1039,Cascade Mountain,7774,12.4,6.3,18,42,64,19
May-15,1039,Cascade Mountain,7774,15.4,0,0,47,73,32
Jun-15,1039,Cascade Mountain,7774,21.6,0,0,65,83,44
Jul-15,1039,Cascade Mountain,7774,23.3,0,0,63,79,45
Aug-15,1039,Cascade Mountain,7774,24.4,0,0,,,
Sep-15,1039,Cascade Mountain,7774,28,0,0,,,
Oct-15,1039,Cascade Mountain,7774,0,0,0,50,69,31
Nov-15,1039,Cascade Mountain,7774,1.9,0,0,32,58,9
Dec-15,1039,Cascade Mountain,7774,4.4,2.3,17,26,49,5
Jan-16,1039,Cascade Mountain,7774,10.6,8.2,38,28,48,12
Feb-16,1039,Cascade Mountain,7774,15,12.5,52,34,56,9
Mar-16,1039,Cascade Mountain,7774,16.5,14,42,37,55,22
Apr-16,1039,Cascade Mountain,7774,19.6,15.5,41,43,64,27
May-16,1039,Cascade Mountain,7774,22.1,2.3,7,48,71,30
Jun-16,1039,Cascade Mountain,7774,24.4,0,0,64,82,46
Jul-16,1039,Cascade Mountain,7774,24.6,0,0,67,83,39
Aug-16,1039,Cascade Mountain,7774,24.8,0,0,65,81,50
Sep-16,1039,Cascade Mountain,7774,24.9,0,0,55,73,34
Oct-16,1039,Cascade Mountain,7774,0,0,0,49,65,31
Nov-16,1039,Cascade Mountain,7774,1.2,0,0,40,60,16
Dec-16,1039,Cascade Mountain,7774,4.5,3.3,18,27,45,2
Jan-17,1039,Cascade Mountain,7774,10,8.6,31,26,44,-1
Feb-17,1039,Cascade Mountain,7774,19.6,18.7,61,33,54,10
Mar-17,1039,Cascade Mountain,7774,25.5,22.1,66,41,61,14
Apr-17,1039,Cascade Mountain,7774,28.5,18.1,45,39,62,21
May-17,1039,Cascade Mountain,7774,31.1,7.8,20,50,72,24
Jun-17,1039,Cascade Mountain,7774,32.3,0,0,62,81,35
Jul-17,1039,Cascade Mountain,7774,32.9,0,0,69,83,54
Aug-17,1039,Cascade Mountain,7774,33.6,0,0,65,81,50
Sep-17,1039,Cascade Mountain,7774,34.8,0,0,54,79,31
Oct-17,1039,Cascade Mountain,7774,0,0,0,44,64,24
Nov-17,1039,Cascade Mountain,7774,0.2,0,0,41,59,18
Dec-17,1039,Cascade Mountain,7774,1.2,0,0,31,50,12
Jan-18,1039,Cascade Mountain,7774,2.7,1.8,9,33,50,13
Feb-18,1039,Cascade Mountain,7774,5.1,3.7,13,28,47,7
Mar-18,1039,Cascade Mountain,7774,7.3,5.8,25,34,52,17
Oct-80,390,Castle Valley,9607,0,0,,,,
Nov-80,390,Castle Valley,9607,2.1,1.5,,,,
Dec-80,390,Castle Valley,9607,3.7,1.5,,,,
Jan-81,390,Castle Valley,9607,4.3,1.3,,,,
Feb-81,390,Castle Valley,9607,6.2,3.7,,,,
Mar-81,390,Castle Valley,9607,7,5.1,,,,
Apr-81,390,Castle Valley,9607,12.7,10.4,,,,
May-81,390,Castle Valley,9607,15.8,0,,,,
Jun-81,390,Castle Valley,9607,18.8,0,,,,
Jul-81,390,Castle Valley,9607,19.6,0,,,,
Aug-81,390,Castle Valley,9607,20,0,,,,
Sep-81,390,Castle Valley,9607,23.6,0,,,,
Oct-81,390,Castle Valley,9607,0,0,,,,
Nov-81,390,Castle Valley,9607,4.3,1.1,,,,
Dec-81,390,Castle Valley,9607,6.2,2.2,,,,
Jan-82,390,Castle Valley,9607,7.2,3.1,,,,
Feb-82,390,Castle Valley,9607,11.7,7.9,,,,
Mar-82,390,Castle Valley,9607,13.1,9.4,,,,
Apr-82,390,Castle Valley,9607,19.6,17.8,,,,
May-82,390,Castle Valley,9607,20.5,8.9,,,,
Jun-82,390,Castle Valley,9607,21.6,0,,,,
Jul-82,390,Castle Valley,9607,21.6,0,,,,
Aug-82,390,Castle Valley,9607,24.1,0,,,,
Sep-82,390,Castle Valley,9607,27.2,0,,,,
Oct-82,390,Castle Valley,9607,0,0.3,,,,
Nov-82,390,Castle Valley,9607,1.3,1,,,,
Dec-82,390,Castle Valley,9607,6.5,6.6,,,,
Jan-83,390,Castle Valley,9607,10.6,11.6,,,,
Feb-83,390,Castle Valley,9607,13.5,14.7,,,,
Mar-83,390,Castle Valley,9607,15.4,17.6,,,,
Apr-83,390,Castle Valley,9607,22.3,27,,,,
May-83,390,Castle Valley,9607,24.8,27.8,,,,
Jun-83,390,Castle Valley,9607,25.3,3.5,,,,
Jul-83,390,Castle Valley,9607,27.9,0,,,,
Aug-83,390,Castle Valley,9607,31.6,0,,,,
Sep-83,390,Castle Valley,9607,34.7,0,,,,
Oct-83,390,Castle Valley,9607,0,0.1,,,,
Nov-83,390,Castle Valley,9607,1,0,,,,
Dec-83,390,Castle Valley,9607,5.3,5.7,,,,
Jan-84,390,Castle Valley,9607,9.8,10.4,,,,
Feb-84,390,Castle Valley,9607,11,12,,,,
Mar-84,390,Castle Valley,9607,13.7,15.6,,,,
Apr-84,390,Castle Valley,9607,17.6,21.3,,,,
May-84,390,Castle Valley,9607,19.8,15.8,,,,
Jun-84,390,Castle Valley,9607,20.1,0,,,,
Jul-84,390,Castle Valley,9607,20.6,0,,,,
Aug-84,390,Castle Valley,9607,24.3,0,,,,
Sep-84,390,Castle Valley,9607,26.6,0,,,,
Oct-84,390,Castle Valley,9607,0,0,,,,
Nov-84,390,Castle Valley,9607,3.7,1.5,,,,
Dec-84,390,Castle Valley,9607,6.4,1.6,,,,
Jan-85,390,Castle Valley,9607,10.9,6.1,,,,
Feb-85,390,Castle Valley,9607,12.3,7.5,,,,
Mar-85,390,Castle Valley,9607,13.7,8.8,,,,
Apr-85,390,Castle Valley,9607,18.1,15.6,,,,
May-85,390,Castle Valley,9607,21.1,3.7,,,,
Jun-85,390,Castle Valley,9607,22.8,0,,,,
Jul-85,390,Castle Valley,9607,24,0,,,,
Aug-85,390,Castle Valley,9607,26.1,0,,,,
Sep-85,390,Castle Valley,9607,26.9,0,,,,
Oct-85,390,Castle Valley,9607,0,0,,,,
Nov-85,390,Castle Valley,9607,2.4,0,,,,
Dec-85,390,Castle Valley,9607,7,4.8,,,,
Jan-86,390,Castle Valley,9607,8.4,6.9,,,,
Feb-86,390,Castle Valley,9607,9.4,7.6,,,,
Mar-86,390,Castle Valley,9607,11.9,10.9,,,,
Apr-86,390,Castle Valley,9607,15.3,12,,,,
May-86,390,Castle Valley,9607,19,3.2,,,,
Jun-86,390,Castle Valley,9607,19.8,0,,,,
Jul-86,390,Castle Valley,9607,20.1,0,,,,
Aug-86,390,Castle Valley,9607,22.1,0,,,,
Sep-86,390,Castle Valley,9607,24.6,0,,,,
Oct-86,390,Castle Valley,9607,0,1.3,,,,
Nov-86,390,Castle Valley,9607,2.4,0.4,,,,
Dec-86,390,Castle Valley,9607,3.1,1.2,,,,
Jan-87,390,Castle Valley,9607,4,2,,,,
Feb-87,390,Castle Valley,9607,6.5,4.8,,,,
Mar-87,390,Castle Valley,9607,10.2,9.2,,,,
Apr-87,390,Castle Valley,9607,13.9,13.2,,,,
May-87,390,Castle Valley,9607,15.5,0.9,,,,
Jun-87,390,Castle Valley,9607,17.4,0,,,,
Jul-87,390,Castle Valley,9607,17.9,0,,,,
Aug-87,390,Castle Valley,9607,20.8,0,,,,
Sep-87,390,Castle Valley,9607,24.8,0,,,,
Oct-87,390,Castle Valley,9607,0,0,,,,
Nov-87,390,Castle Valley,9607,2.7,0,,,,
Dec-87,390,Castle Valley,9607,7.5,4.1,,,,
Jan-88,390,Castle Valley,9607,9.6,6.6,,,,
Feb-88,390,Castle Valley,9607,12.6,10.2,,,,
Mar-88,390,Castle Valley,9607,13.4,11.1,,,,
Apr-88,390,Castle Valley,9607,16.2,13.3,,,,
May-88,390,Castle Valley,9607,20.9,7.3,,,,
Jun-88,390,Castle Valley,9607,22.3,0.3,,,,
Jul-88,390,Castle Valley,9607,23.4,0,,,,
Aug-88,390,Castle Valley,9607,24.4,0,,,,
Sep-88,390,Castle Valley,9607,28.3,0,,,,
Oct-88,390,Castle Valley,9607,0,0,,,,
Nov-88,390,Castle Valley,9607,0.6,0,,,,
Dec-88,390,Castle Valley,9607,2.5,0.9,,,,
Jan-89,390,Castle Valley,9607,5.8,4.4,,,,
Feb-89,390,Castle Valley,9607,7.4,6.4,,,,
Mar-89,390,Castle Valley,9607,9.2,9,,,,
Apr-89,390,Castle Valley,9607,10.8,8,,,,
May-89,390,Castle Valley,9607,11.7,0,,,,
Jun-89,390,Castle Valley,9607,12.8,0,,,,
Jul-89,390,Castle Valley,9607,13.7,0,,,,
Aug-89,390,Castle Valley,9607,14.8,0,,,,
Sep-89,390,Castle Valley,9607,18.2,0,,,,
Oct-89,390,Castle Valley,9607,0,0,,,,
Nov-89,390,Castle Valley,9607,1.9,0,,,,
Dec-89,390,Castle Valley,9607,2.7,0.7,,,,
Jan-90,390,Castle Valley,9607,2.7,0.4,,,,
Feb-90,390,Castle Valley,9607,5.1,2.5,,,,
Mar-90,390,Castle Valley,9607,7.8,6,,,,
Apr-90,390,Castle Valley,9607,10.8,8.2,,,,
May-90,390,Castle Valley,9607,13.1,0,,,,
Jun-90,390,Castle Valley,9607,15.1,0,,,,
Jul-90,390,Castle Valley,9607,16.2,0,,,,
Aug-90,390,Castle Valley,9607,17.5,0,,,,
Sep-90,390,Castle Valley,9607,18.6,0,,,,
Oct-90,390,Castle Valley,9607,0,0,,,,
Nov-90,390,Castle Valley,9607,1,0,,,,
Dec-90,390,Castle Valley,9607,2.9,1,,,,
Jan-91,390,Castle Valley,9607,4.7,3.3,,,,
Feb-91,390,Castle Valley,9607,6.1,5.1,,,,
Mar-91,390,Castle Valley,9607,7.7,7,,,,
Apr-91,390,Castle Valley,9607,11.4,12.1,,,,
May-91,390,Castle Valley,9607,13.1,9.1,,,,
Jun-91,390,Castle Valley,9607,14.5,0,,,,
Jul-91,390,Castle Valley,9607,14.9,0,,,,
Aug-91,390,Castle Valley,9607,16,0,,,,
Sep-91,390,Castle Valley,9607,18,0,,,,
Oct-91,390,Castle Valley,9607,0,0,,,,
Nov-91,390,Castle Valley,9607,2.7,1.8,,,,
Dec-91,390,Castle Valley,9607,4.8,2.3,,,,
Jan-92,390,Castle Valley,9607,6.2,2.8,,,,
Feb-92,390,Castle Valley,9607,7.7,5.3,,,,
Mar-92,390,Castle Valley,9607,10.9,9.5,,,,
Apr-92,390,Castle Valley,9607,16.4,16.5,,,,
May-92,390,Castle Valley,9607,16.9,0,,,,
Jun-92,390,Castle Valley,9607,20.1,0,,,,
Jul-92,390,Castle Valley,9607,21.2,0,,,,
Aug-92,390,Castle Valley,9607,24.4,0,,,,
Sep-92,390,Castle Valley,9607,27.5,0,,,,
Oct-92,390,Castle Valley,9607,0,0,,,,
Nov-92,390,Castle Valley,9607,1.8,0.6,,,,
Dec-92,390,Castle Valley,9607,3.5,0.9,,,,
Jan-93,390,Castle Valley,9607,7.2,4.6,,,,
Feb-93,390,Castle Valley,9607,14.6,15.6,,,,
Mar-93,390,Castle Valley,9607,21,27.1,,,,
Apr-93,390,Castle Valley,9607,23.6,28.4,,,,
May-93,390,Castle Valley,9607,23.7,14.6,,,,
Jun-93,390,Castle Valley,9607,25.9,0,,,,
Jul-93,390,Castle Valley,9607,27.8,0,,,,
Aug-93,390,Castle Valley,9607,27.9,0,,,,
Sep-93,390,Castle Valley,9607,29.6,0,,,,
Oct-93,390,Castle Valley,9607,0,0,,,,
Nov-93,390,Castle Valley,9607,2.3,0,,,,
Dec-93,390,Castle Valley,9607,3.6,0.8,,,,
Jan-94,390,Castle Valley,9607,4.9,2,,,,
Feb-94,390,Castle Valley,9607,6.1,3,,,,
Mar-94,390,Castle Valley,9607,10.9,9.2,,,,
Apr-94,390,Castle Valley,9607,12.5,10.7,,,,
May-94,390,Castle Valley,9607,14.5,2.1,,,,
Jun-94,390,Castle Valley,9607,16.1,0,,,,
Jul-94,390,Castle Valley,9607,16.6,0,,,,
Aug-94,390,Castle Valley,9607,16.9,0,,,,
Sep-94,390,Castle Valley,9607,19,0,,,,
Oct-94,390,Castle Valley,9607,0,0,,,,
Nov-94,390,Castle Valley,9607,2.5,0,,,,
Dec-94,390,Castle Valley,9607,6.5,2.8,,,,
Jan-95,390,Castle Valley,9607,8.6,4.6,,,,
Feb-95,390,Castle Valley,9607,14,13.2,,,,
Mar-95,390,Castle Valley,9607,16.1,16.7,,,,
Apr-95,390,Castle Valley,9607,21,22.3,,,,
May-95,390,Castle Valley,9607,24.6,17.9,,,,
Jun-95,390,Castle Valley,9607,27.4,0,,,,
Jul-95,390,Castle Valley,9607,29.8,0,,,,
Aug-95,390,Castle Valley,9607,30.8,0,,,,
Sep-95,390,Castle Valley,9607,32.2,0,,,,
Oct-95,390,Castle Valley,9607,0,0,,,,
Nov-95,390,Castle Valley,9607,0.1,0,,,,
Dec-95,390,Castle Valley,9607,0.3,0,,,,
Jan-96,390,Castle Valley,9607,1.9,1,,,,
Feb-96,390,Castle Valley,9607,4.3,3.9,,,,
Mar-96,390,Castle Valley,9607,8.1,8.4,,,,
Apr-96,390,Castle Valley,9607,10.6,12.1,,,,
May-96,390,Castle Valley,9607,11.6,0,,,,
Jun-96,390,Castle Valley,9607,12.7,0,,,,
Jul-96,390,Castle Valley,9607,12.7,0,,,,
Aug-96,390,Castle Valley,9607,15.2,0,,,,
Sep-96,390,Castle Valley,9607,15.9,0,,,,
Oct-96,390,Castle Valley,9607,0,0,,,,
Nov-96,390,Castle Valley,9607,3.3,1.4,,,,
Dec-96,390,Castle Valley,9607,6.7,2.6,,,,
Jan-97,390,Castle Valley,9607,9.6,7.1,,,,
Feb-97,390,Castle Valley,9607,13.5,12.7,,,,
Mar-97,390,Castle Valley,9607,14.6,14.9,,,,
Apr-97,390,Castle Valley,9607,15.1,13,,,,
May-97,390,Castle Valley,9607,18.2,3.5,,,,
Jun-97,390,Castle Valley,9607,19.3,0,,,,
Jul-97,390,Castle Valley,9607,20.6,0,,,,
Aug-97,390,Castle Valley,9607,21.8,0,,,,
Sep-97,390,Castle Valley,9607,25.9,0,,,,
Oct-97,390,Castle Valley,9607,0,0,,,,
Nov-97,390,Castle Valley,9607,2.3,0,,,,
Dec-97,390,Castle Valley,9607,4.4,2.4,,,,
Jan-98,390,Castle Valley,9607,6,4.1,,,,
Feb-98,390,Castle Valley,9607,7.8,5.9,,,,
Mar-98,390,Castle Valley,9607,12.6,12.1,,,,
Apr-98,390,Castle Valley,9607,16.7,16.6,,,,
May-98,390,Castle Valley,9607,19.2,13,,,,
Jun-98,390,Castle Valley,9607,21,0,,,,
Jul-98,390,Castle Valley,9607,22.8,0,,,,
Aug-98,390,Castle Valley,9607,25.4,0,,,,
Sep-98,390,Castle Valley,9607,27,0,,,,
Oct-98,390,Castle Valley,9607,0,0,,,,
Nov-98,390,Castle Valley,9607,3.7,3.2,,,,
Dec-98,390,Castle Valley,9607,5.5,4.5,,,,
Jan-99,390,Castle Valley,9607,7,4.7,,,,
Feb-99,390,Castle Valley,9607,8.6,6.8,,,,
Mar-99,390,Castle Valley,9607,10.3,10.3,,,,
Apr-99,390,Castle Valley,9607,11,8.5,,,,
May-99,390,Castle Valley,9607,15.4,9.4,,,,
Jun-99,390,Castle Valley,9607,17.2,0,,,,
Jul-99,390,Castle Valley,9607,18.9,0,,,,
Aug-99,390,Castle Valley,9607,23.8,0,,,,
Sep-99,390,Castle Valley,9607,26.7,0,,,,
Oct-99,390,Castle Valley,9607,0,0,,,,
Nov-99,390,Castle Valley,9607,0.1,0,,,,
Dec-99,390,Castle Valley,9607,0.8,0.6,,,,
Jan-00,390,Castle Valley,9607,2.6,2.2,,,,
Feb-00,390,Castle Valley,9607,4.8,4.5,,,,
Mar-00,390,Castle Valley,9607,9,9.6,,,,
Apr-00,390,Castle Valley,9607,11.9,13.2,,,,
May-00,390,Castle Valley,9607,13,0,,,,
Jun-00,390,Castle Valley,9607,14.1,0,,,,
Jul-00,390,Castle Valley,9607,15.2,0,,,,
Aug-00,390,Castle Valley,9607,16.2,0,,,,
Sep-00,390,Castle Valley,9607,20.3,0,,,,
Oct-00,390,Castle Valley,9607,0,0,,,,
Nov-00,390,Castle Valley,9607,5.6,3.8,,,,
Dec-00,390,Castle Valley,9607,6.9,4.7,,,,
Jan-01,390,Castle Valley,9607,7.9,4.8,,,,
Feb-01,390,Castle Valley,9607,12.1,9.9,,,,
Mar-01,390,Castle Valley,9607,15,14,,,,
Apr-01,390,Castle Valley,9607,17.4,14.8,,,,
May-01,390,Castle Valley,9607,19.7,4.8,,,,
Jun-01,390,Castle Valley,9607,20.3,0,,,,
Jul-01,390,Castle Valley,9607,20.7,0,,,,
Aug-01,390,Castle Valley,9607,22.2,0,,,,
Sep-01,390,Castle Valley,9607,23.9,0,,,,
Oct-01,390,Castle Valley,9607,0,0,,,,
Nov-01,390,Castle Valley,9607,0.5,0,,,,
Dec-01,390,Castle Valley,9607,2.9,2,,,,
Jan-02,390,Castle Valley,9607,4.1,3.5,,,,
Feb-02,390,Castle Valley,9607,4.7,4.3,,,,
Mar-02,390,Castle Valley,9607,5.5,5.1,,,,
Apr-02,390,Castle Valley,9607,7.3,5.8,,,,
May-02,390,Castle Valley,9607,8.3,0,,,,
Jun-02,390,Castle Valley,9607,8.8,0,,,,
Jul-02,390,Castle Valley,9607,9.3,0,,,,
Aug-02,390,Castle Valley,9607,11.1,0,,,,
Sep-02,390,Castle Valley,9607,11.1,0,,,,
Oct-02,390,Castle Valley,9607,0,0,,,,
Nov-02,390,Castle Valley,9607,2.2,0.7,,,,
Dec-02,390,Castle Valley,9607,3.1,0.8,,,,
Jan-03,390,Castle Valley,9607,5.3,3.1,,,,
Feb-03,390,Castle Valley,9607,5.7,3.7,,,,
Mar-03,390,Castle Valley,9607,8,6.7,,,,
Apr-03,390,Castle Valley,9607,10.5,9.5,,,,
May-03,390,Castle Valley,9607,12.2,0,,,,
Jun-03,390,Castle Valley,9607,13.6,0,,53,74,32
Jul-03,390,Castle Valley,9607,13.6,0,0,61,81,39
Aug-03,390,Castle Valley,9607,14.3,0,0,56,77,40
Sep-03,390,Castle Valley,9607,17.1,0,0,51,74,27
Oct-03,390,Castle Valley,9607,0,0,0,45,68,26
Nov-03,390,Castle Valley,9607,0.7,0,0,28,56,4
Dec-03,390,Castle Valley,9607,3,1.4,9,25,55,-1
Jan-04,390,Castle Valley,9607,7.3,6.4,35,22,49,-5
Feb-04,390,Castle Valley,9607,8.3,8,36,21,50,-6
Mar-04,390,Castle Valley,9607,12.5,13.8,65,36,64,3
Apr-04,390,Castle Valley,9607,13.4,10.1,29,36,59,19
May-04,390,Castle Valley,9607,15.6,2,8,45,63,26
Jun-04,390,Castle Valley,9607,15.9,0,0,52,71,30
Jul-04,390,Castle Valley,9607,16.6,0,0,56,75,36
Aug-04,390,Castle Valley,9607,18.5,0,0,54,74,33
Sep-04,390,Castle Valley,9607,19.6,0,0,47,72,23
Oct-04,390,Castle Valley,9607,0,0,0,36,61,11
Nov-04,390,Castle Valley,9607,6.9,4.3,21,27,57,1
Dec-04,390,Castle Valley,9607,12.5,8.7,38,26,58,-3
Jan-05,390,Castle Valley,9607,15.7,12.6,59,26,57,-5
Feb-05,390,Castle Valley,9607,21.7,21.1,69,25,46,0
Mar-05,390,Castle Valley,9607,25.6,25.9,80,29,57,9
Apr-05,390,Castle Valley,9607,29.4,31.1,86,35,59,9
May-05,390,Castle Valley,9607,32.3,27.3,61,44,68,19
Jun-05,390,Castle Valley,9607,33.7,0,0,49,70,30
Jul-05,390,Castle Valley,9607,36.9,0,0,60,79,38
Aug-05,390,Castle Valley,9607,39.6,0,0,52,71,33
Sep-05,390,Castle Valley,9607,43.1,0,0,48,67,28
Oct-05,390,Castle Valley,9607,0,0,0,40,62,23
Nov-05,390,Castle Valley,9607,2.6,0,0,34,55,4
Dec-05,390,Castle Valley,9607,3.6,0.6,5,27,50,-4
Jan-06,390,Castle Valley,9607,5.7,2.8,18,25,53,-1
