,Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Precipitation Increment (in),Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),year,month,Longitude,Latitude
9938,Jan-03,432,Currant Creek,7915,5.6,0.4,2.6,19.0,30.0,54.0,8.0,2003,Jan,111.08333333333333,40.35
9939,Feb-03,432,Currant Creek,7915,6.0,2.3,2.9,15.0,22.0,49.0,-8.0,2003,Feb,111.08333333333333,40.35
9940,Mar-03,432,Currant Creek,7915,8.3,1.6,4.5,26.0,32.0,55.0,1.0,2003,Mar,111.08333333333333,40.35
9941,Apr-03,432,Currant Creek,7915,9.9,1.4,3.0,16.0,36.0,59.0,2.0,2003,Apr,111.08333333333333,40.35
9942,May-03,432,Currant Creek,7915,11.3,1.5,0.0,0.0,47.0,80.0,19.0,2003,May,111.08333333333333,40.35
9943,Jun-03,432,Currant Creek,7915,12.8,1.5,0.0,0.0,51.0,78.0,30.0,2003,Jun,111.08333333333333,40.35
9944,Jul-03,432,Currant Creek,7915,14.3,0.2,0.0,0.0,62.0,85.0,32.0,2003,Jul,111.08333333333333,40.35
9945,Aug-03,432,Currant Creek,7915,14.5,2.5,0.0,0.0,58.0,83.0,36.0,2003,Aug,111.08333333333333,40.35
9946,Sep-03,432,Currant Creek,7915,17.0,1.0,0.0,0.0,49.0,77.0,18.0,2003,Sep,111.08333333333333,40.35
9947,Oct-03,432,Currant Creek,7915,0.0,0.8,0.0,0.0,45.0,73.0,15.0,2003,Oct,111.08333333333333,40.35
9948,Nov-03,432,Currant Creek,7915,0.8,3.5,0.5,6.0,26.0,48.0,-1.0,2003,Nov,111.08333333333333,40.35
9949,Dec-03,432,Currant Creek,7915,4.3,3.9,2.9,13.0,23.0,50.0,-1.0,2003,Dec,111.08333333333333,40.35
9950,Jan-04,432,Currant Creek,7915,8.2,2.1,6.4,33.0,20.0,49.0,-13.0,2004,Jan,111.08333333333333,40.35
9951,Feb-04,432,Currant Creek,7915,10.3,2.8,8.1,34.0,22.0,45.0,-12.0,2004,Feb,111.08333333333333,40.35
9952,Mar-04,432,Currant Creek,7915,13.1,0.5,11.6,48.0,35.0,66.0,0.0,2004,Mar,111.08333333333333,40.35
9953,Apr-04,432,Currant Creek,7915,13.6,1.5,3.3,9.0,39.0,64.0,16.0,2004,Apr,111.08333333333333,40.35
9954,May-04,432,Currant Creek,7915,15.1,0.3,0.0,0.0,46.0,69.0,22.0,2004,May,111.08333333333333,40.35
9955,Jun-04,432,Currant Creek,7915,15.4,1.6,0.0,0.0,52.0,76.0,30.0,2004,Jun,111.08333333333333,40.35
9956,Jul-04,432,Currant Creek,7915,17.0,1.4,0.0,0.0,57.0,81.0,35.0,2004,Jul,111.08333333333333,40.35
9957,Aug-04,432,Currant Creek,7915,18.4,1.2,0.0,0.0,54.0,79.0,30.0,2004,Aug,111.08333333333333,40.35
9958,Sep-04,432,Currant Creek,7915,19.6,1.3,0.0,0.0,48.0,78.0,22.0,2004,Sep,111.08333333333333,40.35
9959,Oct-04,432,Currant Creek,7915,0.0,6.7,0.0,0.0,39.0,65.0,19.0,2004,Oct,111.08333333333333,40.35
9960,Nov-04,432,Currant Creek,7915,6.7,1.3,0.5,5.0,29.0,57.0,-4.0,2004,Nov,111.08333333333333,40.35
9961,Dec-04,432,Currant Creek,7915,8.0,3.7,1.0,7.0,25.0,55.0,-7.0,2004,Dec,111.08333333333333,40.35
9962,Jan-05,432,Currant Creek,7915,11.7,5.3,5.8,35.0,27.0,57.0,-6.0,2005,Jan,111.08333333333333,40.35
9963,Feb-05,432,Currant Creek,7915,17.0,2.6,9.9,39.0,25.0,42.0,-5.0,2005,Feb,111.08333333333333,40.35
9964,Mar-05,432,Currant Creek,7915,19.6,2.0,12.3,43.0,31.0,53.0,6.0,2005,Mar,111.08333333333333,40.35
9965,Apr-05,432,Currant Creek,7915,21.6,2.3,12.9,36.0,37.0,59.0,11.0,2005,Apr,111.08333333333333,40.35
9966,May-05,432,Currant Creek,7915,23.9,1.9,0.0,0.0,46.0,73.0,28.0,2005,May,111.08333333333333,40.35
9967,Jun-05,432,Currant Creek,7915,25.8,0.6,0.0,0.0,49.0,76.0,24.0,2005,Jun,111.08333333333333,40.35
9968,Jul-05,432,Currant Creek,7915,26.4,0.4,0.0,0.0,60.0,85.0,34.0,2005,Jul,111.08333333333333,40.35
9969,Aug-05,432,Currant Creek,7915,26.8,0.7,0.0,0.0,55.0,79.0,26.0,2005,Aug,111.08333333333333,40.35
9970,Sep-05,432,Currant Creek,7915,27.5,1.9,0.0,0.0,48.0,73.0,24.0,2005,Sep,111.08333333333333,40.35
9971,Oct-05,432,Currant Creek,7915,0.0,0.9,0.0,0.0,41.0,68.0,19.0,2005,Oct,111.08333333333333,40.35
9972,Nov-05,432,Currant Creek,7915,0.9,2.3,0.0,0.0,31.0,56.0,0.0,2005,Nov,111.08333333333333,40.35
9973,Dec-05,432,Currant Creek,7915,3.2,4.1,2.1,14.0,23.0,51.0,-22.0,2005,Dec,111.08333333333333,40.35
9974,Jan-06,432,Currant Creek,7915,7.3,3.5,5.7,33.0,23.0,48.0,-3.0,2006,Jan,111.08333333333333,40.35
9975,Feb-06,432,Currant Creek,7915,10.8,1.9,9.4,40.0,23.0,52.0,-8.0,2006,Feb,111.08333333333333,40.35
9976,Mar-06,432,Currant Creek,7915,12.7,3.3,11.1,37.0,26.0,49.0,-4.0,2006,Mar,111.08333333333333,40.35
9977,Apr-06,432,Currant Creek,7915,16.0,1.5,14.4,39.0,38.0,61.0,10.0,2006,Apr,111.08333333333333,40.35
9978,May-06,432,Currant Creek,7915,17.5,0.2,0.0,0.0,48.0,73.0,20.0,2006,May,111.08333333333333,40.35
9979,Jun-06,432,Currant Creek,7915,17.7,0.6,0.0,0.0,55.0,78.0,31.0,2006,Jun,111.08333333333333,40.35
9980,Jul-06,432,Currant Creek,7915,18.3,1.3,0.0,0.0,61.0,85.0,37.0,2006,Jul,111.08333333333333,40.35
9981,Aug-06,432,Currant Creek,7915,19.6,0.9,0.0,0.0,56.0,80.0,32.0,2006,Aug,111.08333333333333,40.35
9982,Sep-06,432,Currant Creek,7915,20.5,1.5,0.0,0.0,46.0,78.0,23.0,2006,Sep,111.08333333333333,40.35
9983,Oct-06,432,Currant Creek,7915,0.0,3.3,0.0,0.0,39.0,68.0,17.0,2006,Oct,111.08333333333333,40.35
9984,Nov-06,432,Currant Creek,7915,3.3,1.8,0.0,0.0,29.0,60.0,-6.0,2006,Nov,111.08333333333333,40.35
9985,Dec-06,432,Currant Creek,7915,5.1,1.1,1.8,9.0,23.0,48.0,-8.0,2006,Dec,111.08333333333333,40.35
9986,Jan-07,432,Currant Creek,7915,6.2,0.7,3.1,15.0,20.0,48.0,-16.0,2007,Jan,111.08333333333333,40.35
9987,Feb-07,432,Currant Creek,7915,6.9,2.0,4.1,18.0,27.0,56.0,-1.0,2007,Feb,111.08333333333333,40.35
9988,Mar-07,432,Currant Creek,7915,8.9,1.5,6.6,26.0,34.0,62.0,-12.0,2007,Mar,111.08333333333333,40.35
9989,Apr-07,432,Currant Creek,7915,10.4,1.3,0.0,0.0,40.0,71.0,18.0,2007,Apr,111.08333333333333,40.35
9990,May-07,432,Currant Creek,7915,11.7,0.7,0.0,0.0,46.0,71.0,20.0,2007,May,111.08333333333333,40.35
9991,Jun-07,432,Currant Creek,7915,12.4,0.2,0.0,0.0,55.0,80.0,29.0,2007,Jun,111.08333333333333,40.35
9992,Jul-07,432,Currant Creek,7915,12.6,0.7,0.0,0.0,61.0,85.0,37.0,2007,Jul,111.08333333333333,40.35
9993,Aug-07,432,Currant Creek,7915,13.3,1.4,0.0,0.0,58.0,83.0,34.0,2007,Aug,111.08333333333333,40.35
9994,Sep-07,432,Currant Creek,7915,14.7,2.9,0.0,0.0,48.0,78.0,19.0,2007,Sep,111.08333333333333,40.35
9995,Oct-07,432,Currant Creek,7915,0.0,1.9,0.0,0.0,40.0,65.0,15.0,2007,Oct,111.08333333333333,40.35
9996,Nov-07,432,Currant Creek,7915,1.9,1.0,0.0,0.0,33.0,61.0,2.0,2007,Nov,111.08333333333333,40.35
9997,Dec-07,432,Currant Creek,7915,2.9,3.1,1.0,10.0,19.0,54.0,-13.0,2007,Dec,111.08333333333333,40.35
9998,Jan-08,432,Currant Creek,7915,6.0,5.1,4.4,21.0,17.0,43.0,-14.0,2008,Jan,111.08333333333333,40.35
9999,Feb-08,432,Currant Creek,7915,11.1,4.0,9.1,42.0,24.0,50.0,-6.0,2008,Feb,111.08333333333333,40.35
10000,Mar-08,432,Currant Creek,7915,15.1,1.9,13.7,45.0,27.0,50.0,-5.0,2008,Mar,111.08333333333333,40.35
10001,Apr-08,432,Currant Creek,7915,17.0,1.1,13.6,35.0,33.0,60.0,-7.0,2008,Apr,111.08333333333333,40.35
10002,May-08,432,Currant Creek,7915,18.1,1.1,0.6,1.0,43.0,74.0,18.0,2008,May,111.08333333333333,40.35
10003,Jun-08,432,Currant Creek,7915,19.2,0.2,0.0,0.0,51.0,78.0,24.0,2008,Jun,111.08333333333333,40.35
10004,Jul-08,432,Currant Creek,7915,19.4,0.8,0.0,0.0,59.0,82.0,36.0,2008,Jul,111.08333333333333,40.35
10005,Aug-08,432,Currant Creek,7915,20.2,1.5,0.0,0.0,57.0,82.0,31.0,2008,Aug,111.08333333333333,40.35
10006,Sep-08,432,Currant Creek,7915,21.7,1.4,0.0,0.0,48.0,74.0,24.0,2008,Sep,111.08333333333333,40.35
10007,Oct-08,432,Currant Creek,7915,0.0,1.1,0.0,0.0,40.0,68.0,14.0,2008,Oct,111.08333333333333,40.35
10008,Nov-08,432,Currant Creek,7915,1.1,1.6,0.0,0.0,34.0,63.0,11.0,2008,Nov,111.08333333333333,40.35
10009,Dec-08,432,Currant Creek,7915,2.7,3.8,0.0,0.0,22.0,53.0,-8.0,2008,Dec,111.08333333333333,40.35
10010,Jan-09,432,Currant Creek,7915,6.5,2.1,4.2,20.0,26.0,57.0,-19.0,2009,Jan,111.08333333333333,40.35
10011,Feb-09,432,Currant Creek,7915,8.6,2.4,6.4,24.0,25.0,50.0,-8.0,2009,Feb,111.08333333333333,40.35
10012,Mar-09,432,Currant Creek,7915,11.0,1.9,8.3,29.0,29.0,60.0,-4.0,2009,Mar,111.08333333333333,40.35
10013,Apr-09,432,Currant Creek,7915,12.9,3.6,6.3,19.0,36.0,62.0,8.0,2009,Apr,111.08333333333333,40.35
10014,May-09,432,Currant Creek,7915,16.5,1.4,0.0,0.0,47.0,75.0,22.0,2009,May,111.08333333333333,40.35
10015,Jun-09,432,Currant Creek,7915,17.9,2.1,0.0,0.0,49.0,77.0,30.0,2009,Jun,111.08333333333333,40.35
10016,Jul-09,432,Currant Creek,7915,20.0,0.0,0.0,0.0,58.0,83.0,35.0,2009,Jul,111.08333333333333,40.35
10017,Aug-09,432,Currant Creek,7915,20.0,1.1,0.0,0.0,54.0,83.0,27.0,2009,Aug,111.08333333333333,40.35
10018,Sep-09,432,Currant Creek,7915,21.1,1.9,0.0,0.0,51.0,76.0,24.0,2009,Sep,111.08333333333333,40.35
10019,Oct-09,432,Currant Creek,7915,0.0,1.2,0.0,0.0,36.0,65.0,13.0,2009,Oct,111.08333333333333,40.35
10020,Nov-09,432,Currant Creek,7915,1.2,0.5,0.0,0.0,30.0,62.0,4.0,2009,Nov,111.08333333333333,40.35
10021,Dec-09,432,Currant Creek,7915,1.7,2.9,0.5,1.0,17.0,44.0,-18.0,2009,Dec,111.08333333333333,40.35
10022,Jan-10,432,Currant Creek,7915,4.6,3.3,3.4,17.0,23.0,44.0,-8.0,2010,Jan,111.08333333333333,40.35
10023,Feb-10,432,Currant Creek,7915,7.9,0.7,6.7,33.0,22.0,42.0,-8.0,2010,Feb,111.08333333333333,40.35
10024,Mar-10,432,Currant Creek,7915,8.6,1.4,7.2,29.0,29.0,55.0,3.0,2010,Mar,111.08333333333333,40.35
10025,Apr-10,432,Currant Creek,7915,10.0,2.6,7.1,20.0,35.0,61.0,9.0,2010,Apr,111.08333333333333,40.35
10026,May-10,432,Currant Creek,7915,12.6,1.6,0.0,0.0,41.0,65.0,15.0,2010,May,111.08333333333333,40.35
10027,Jun-10,432,Currant Creek,7915,14.2,1.5,0.0,0.0,53.0,79.0,29.0,2010,Jun,111.08333333333333,40.35
10028,Jul-10,432,Currant Creek,7915,15.7,0.8,0.0,0.0,58.0,83.0,31.0,2010,Jul,111.08333333333333,40.35
10029,Aug-10,432,Currant Creek,7915,16.5,2.7,0.0,0.0,55.0,80.0,32.0,2010,Aug,111.08333333333333,40.35
10030,Sep-10,432,Currant Creek,7915,19.2,0.3,0.0,0.0,50.0,79.0,20.0,2010,Sep,111.08333333333333,40.35
10031,Oct-10,432,Currant Creek,7915,0.0,4.6,0.0,0.0,41.0,77.0,10.0,2010,Oct,111.08333333333333,40.35
10032,Nov-10,432,Currant Creek,7915,4.6,3.2,0.0,0.0,27.0,63.0,-17.0,2010,Nov,111.08333333333333,40.35
10033,Dec-10,432,Currant Creek,7915,7.8,7.9,3.1,14.0,25.0,51.0,-13.0,2010,Dec,111.08333333333333,40.35
10034,Jan-11,432,Currant Creek,7915,15.7,1.3,9.8,47.0,24.0,52.0,-18.0,2011,Jan,111.08333333333333,40.35
10035,Feb-11,432,Currant Creek,7915,17.0,3.4,10.9,37.0,21.0,50.0,-28.0,2011,Feb,111.08333333333333,40.35
10036,Mar-11,432,Currant Creek,7915,20.4,2.2,14.2,52.0,30.0,51.0,2.0,2011,Mar,111.08333333333333,40.35
10037,Apr-11,432,Currant Creek,7915,22.6,4.7,14.7,40.0,33.0,59.0,7.0,2011,Apr,111.08333333333333,40.35
10038,May-11,432,Currant Creek,7915,27.3,3.2,6.6,18.0,40.0,63.0,12.0,2011,May,111.08333333333333,40.35
10039,Jun-11,432,Currant Creek,7915,30.5,0.7,0.0,0.0,51.0,78.0,24.0,2011,Jun,111.08333333333333,40.35
10040,Jul-11,432,Currant Creek,7915,31.2,2.1,0.0,0.0,57.0,80.0,35.0,2011,Jul,111.08333333333333,40.35
10041,Aug-11,432,Currant Creek,7915,33.3,0.6,0.0,0.0,57.0,80.0,35.0,2011,Aug,111.08333333333333,40.35
10042,Sep-11,432,Currant Creek,7915,33.9,0.7,0.0,0.0,50.0,75.0,30.0,2011,Sep,111.08333333333333,40.35
10043,Oct-11,432,Currant Creek,7915,0.0,3.2,0.0,0.0,40.0,69.0,13.0,2011,Oct,111.08333333333333,40.35
10044,Nov-11,432,Currant Creek,7915,3.2,1.7,0.0,0.0,28.0,52.0,5.0,2011,Nov,111.08333333333333,40.35
10045,Dec-11,432,Currant Creek,7915,4.9,0.7,1.7,6.0,23.0,48.0,-9.0,2011,Dec,111.08333333333333,40.35
10046,Jan-12,432,Currant Creek,7915,5.6,2.1,3.0,11.0,26.0,53.0,-13.0,2012,Jan,111.08333333333333,40.35
10047,Feb-12,432,Currant Creek,7915,7.7,2.0,4.4,21.0,23.0,46.0,-1.0,2012,Feb,111.08333333333333,40.35
10048,Mar-12,432,Currant Creek,7915,9.7,1.3,5.9,32.0,34.0,62.0,4.0,2012,Mar,111.08333333333333,40.35
10049,Apr-12,432,Currant Creek,7915,11.0,1.1,0.0,0.0,40.0,71.0,9.0,2012,Apr,111.08333333333333,40.35
10050,May-12,432,Currant Creek,7915,12.1,0.2,0.0,0.0,46.0,74.0,19.0,2012,May,111.08333333333333,40.35
10051,Jun-12,432,Currant Creek,7915,12.3,0.0,0.0,0.0,55.0,81.0,23.0,2012,Jun,111.08333333333333,40.35
10052,Jul-12,432,Currant Creek,7915,12.3,2.3,0.0,0.0,58.0,83.0,38.0,2012,Jul,111.08333333333333,40.35
10053,Aug-12,432,Currant Creek,7915,14.6,1.3,0.0,0.0,59.0,83.0,37.0,2012,Aug,111.08333333333333,40.35
10054,Sep-12,432,Currant Creek,7915,15.9,1.7,0.0,0.0,51.0,75.0,27.0,2012,Sep,111.08333333333333,40.35
10055,Oct-12,432,Currant Creek,7915,0.0,1.0,0.0,0.0,41.0,69.0,3.0,2012,Oct,111.08333333333333,40.35
10056,Nov-12,432,Currant Creek,7915,1.0,2.6,0.0,0.0,33.0,62.0,1.0,2012,Nov,111.08333333333333,40.35
10057,Dec-12,432,Currant Creek,7915,3.6,3.0,2.0,6.0,21.0,47.0,-9.0,2012,Dec,111.08333333333333,40.35
10058,Jan-13,432,Currant Creek,7915,6.6,1.7,4.1,22.0,20.0,52.0,-24.0,2013,Jan,111.08333333333333,40.35
10059,Feb-13,432,Currant Creek,7915,8.3,0.8,6.0,28.0,21.0,49.0,-8.0,2013,Feb,111.08333333333333,40.35
10060,Mar-13,432,Currant Creek,7915,9.1,0.7,6.9,29.0,31.0,58.0,-4.0,2013,Mar,111.08333333333333,40.35
10061,Apr-13,432,Currant Creek,7915,9.8,1.8,1.2,5.0,35.0,62.0,10.0,2013,Apr,111.08333333333333,40.35
10062,May-13,432,Currant Creek,7915,11.6,0.6,0.0,0.0,45.0,73.0,13.0,2013,May,111.08333333333333,40.35
10063,Jun-13,432,Currant Creek,7915,12.2,0.0,0.0,0.0,55.0,86.0,24.0,2013,Jun,111.08333333333333,40.35
10064,Jul-13,432,Currant Creek,7915,12.2,1.8,0.0,0.0,61.0,84.0,39.0,2013,Jul,111.08333333333333,40.35
10065,Aug-13,432,Currant Creek,7915,14.0,1.8,0.0,0.0,57.0,81.0,36.0,2013,Aug,111.08333333333333,40.35
10066,Sep-13,432,Currant Creek,7915,15.8,3.6,0.0,0.0,49.0,76.0,21.0,2013,Sep,111.08333333333333,40.35
10067,Oct-13,432,Currant Creek,7915,0.0,1.5,0.0,0.0,38.0,67.0,17.0,2013,Oct,111.08333333333333,40.35
10068,Nov-13,432,Currant Creek,7915,1.5,0.8,0.2,1.0,30.0,59.0,6.0,2013,Nov,111.08333333333333,40.35
10069,Dec-13,432,Currant Creek,7915,2.3,1.7,1.3,3.0,22.0,54.0,-23.0,2013,Dec,111.08333333333333,40.35
10070,Jan-14,432,Currant Creek,7915,4.0,1.7,3.5,13.0,27.0,51.0,0.0,2014,Jan,111.08333333333333,40.35
10071,Feb-14,432,Currant Creek,7915,5.7,3.6,5.2,23.0,27.0,50.0,-11.0,2014,Feb,111.08333333333333,40.35
10072,Mar-14,432,Currant Creek,7915,9.3,1.9,8.6,32.0,32.0,55.0,-1.0,2014,Mar,111.08333333333333,40.35
10073,Apr-14,432,Currant Creek,7915,11.2,1.6,7.0,19.0,37.0,62.0,11.0,2014,Apr,111.08333333333333,40.35
10074,May-14,432,Currant Creek,7915,12.8,0.6,0.0,0.0,46.0,73.0,11.0,2014,May,111.08333333333333,40.35
10075,Jun-14,432,Currant Creek,7915,13.4,0.1,0.0,0.0,52.0,76.0,27.0,2014,Jun,111.08333333333333,40.35
10076,Jul-14,432,Currant Creek,7915,13.5,0.4,0.0,0.0,61.0,84.0,33.0,2014,Jul,111.08333333333333,40.35
10077,Aug-14,432,Currant Creek,7915,13.9,3.2,0.0,0.0,54.0,79.0,31.0,2014,Aug,111.08333333333333,40.35
10078,Sep-14,432,Currant Creek,7915,17.1,5.2,0.0,0.0,51.0,76.0,26.0,2014,Sep,111.08333333333333,40.35
10079,Oct-14,432,Currant Creek,7915,0.0,0.6,0.0,0.0,42.0,67.0,17.0,2014,Oct,111.08333333333333,40.35
10080,Nov-14,432,Currant Creek,7915,0.6,2.1,0.0,0.0,30.0,61.0,-9.0,2014,Nov,111.08333333333333,40.35
10081,Dec-14,432,Currant Creek,7915,2.7,3.2,2.0,8.0,24.0,49.0,-25.0,2014,Dec,111.08333333333333,40.35
10082,Jan-15,432,Currant Creek,7915,5.9,1.2,4.8,25.0,28.0,54.0,-12.0,2015,Jan,111.08333333333333,40.35
10083,Feb-15,432,Currant Creek,7915,7.1,0.8,5.8,24.0,31.0,59.0,1.0,2015,Feb,111.08333333333333,40.35
10084,Mar-15,432,Currant Creek,7915,7.9,1.1,3.4,22.0,36.0,62.0,3.0,2015,Mar,111.08333333333333,40.35
10085,Apr-15,432,Currant Creek,7915,9.0,1.0,0.0,0.0,38.0,65.0,9.0,2015,Apr,111.08333333333333,40.35
10086,May-15,432,Currant Creek,7915,10.0,3.1,0.0,0.0,44.0,73.0,21.0,2015,May,111.08333333333333,40.35
10087,Jun-15,432,Currant Creek,7915,13.1,1.2,0.0,0.0,56.0,83.0,32.0,2015,Jun,111.08333333333333,40.35
10088,Jul-15,432,Currant Creek,7915,14.3,1.7,0.0,0.0,55.0,80.0,29.0,2015,Jul,111.08333333333333,40.35
10089,Aug-15,432,Currant Creek,7915,16.0,1.6,0.0,0.0,57.0,81.0,33.0,2015,Aug,111.08333333333333,40.35
10090,Sep-15,432,Currant Creek,7915,17.6,1.4,0.0,0.0,52.0,78.0,26.0,2015,Sep,111.08333333333333,40.35
10091,Oct-15,432,Currant Creek,7915,0.0,1.3,0.0,0.0,44.0,71.0,20.0,2015,Oct,111.08333333333333,40.35
10092,Nov-15,432,Currant Creek,7915,1.3,1.3,0.0,0.0,27.0,58.0,0.0,2015,Nov,111.08333333333333,40.35
10093,Dec-15,432,Currant Creek,7915,2.6,2.9,1.7,7.0,20.0,49.0,-15.0,2015,Dec,111.08333333333333,40.35
10094,Jan-16,432,Currant Creek,7915,5.5,2.1,4.2,20.0,23.0,48.0,-15.0,2016,Jan,111.08333333333333,40.35
10095,Feb-16,432,Currant Creek,7915,7.6,1.1,6.0,29.0,29.0,58.0,-3.0,2016,Feb,111.08333333333333,40.35
10096,Mar-16,432,Currant Creek,7915,8.7,1.9,6.2,20.0,33.0,56.0,9.0,2016,Mar,111.08333333333333,40.35
10097,Apr-16,432,Currant Creek,7915,10.6,2.1,1.9,9.0,39.0,63.0,14.0,2016,Apr,111.08333333333333,40.35
10098,May-16,432,Currant Creek,7915,12.7,2.2,0.0,0.0,44.0,69.0,22.0,2016,May,111.08333333333333,40.35
10099,Jun-16,432,Currant Creek,7915,14.9,0.3,0.0,0.0,57.0,83.0,30.0,2016,Jun,111.08333333333333,40.35
10100,Jul-16,432,Currant Creek,7915,15.2,0.2,0.0,0.0,59.0,85.0,30.0,2016,Jul,111.08333333333333,40.35
10101,Aug-16,432,Currant Creek,7915,15.4,0.2,0.0,0.0,56.0,83.0,32.0,2016,Aug,111.08333333333333,40.35
10102,Sep-16,432,Currant Creek,7915,15.6,3.8,0.0,0.0,49.0,75.0,26.0,2016,Sep,111.08333333333333,40.35
10103,Oct-16,432,Currant Creek,7915,0.0,2.0,0.0,0.0,42.0,64.0,17.0,2016,Oct,111.08333333333333,40.35
10104,Nov-16,432,Currant Creek,7915,2.0,1.1,0.0,0.0,32.0,63.0,-3.0,2016,Nov,111.08333333333333,40.35
10105,Dec-16,432,Currant Creek,7915,3.1,5.1,1.0,6.0,22.0,46.0,-11.0,2016,Dec,111.08333333333333,40.35
10106,Jan-17,432,Currant Creek,7915,8.2,8.4,6.1,28.0,21.0,52.0,-14.0,2017,Jan,111.08333333333333,40.35
10107,Feb-17,432,Currant Creek,7915,16.6,4.8,13.3,50.0,29.0,53.0,-9.0,2017,Feb,111.08333333333333,40.35
10108,Mar-17,432,Currant Creek,7915,21.4,2.2,17.1,57.0,36.0,63.0,7.0,2017,Mar,111.08333333333333,40.35
10109,Apr-17,432,Currant Creek,7915,23.6,1.6,11.2,27.0,36.0,58.0,9.0,2017,Apr,111.08333333333333,40.35
10110,May-17,432,Currant Creek,7915,25.2,0.8,0.0,0.0,45.0,70.0,19.0,2017,May,111.08333333333333,40.35
10111,Jun-17,432,Currant Creek,7915,26.0,0.6,0.0,0.0,55.0,81.0,31.0,2017,Jun,111.08333333333333,40.35
10112,Jul-17,432,Currant Creek,7915,26.6,1.0,0.0,0.0,60.0,83.0,31.0,2017,Jul,111.08333333333333,40.35
10113,Aug-17,432,Currant Creek,7915,27.6,1.2,0.0,0.0,57.0,81.0,33.0,2017,Aug,111.08333333333333,40.35
10114,Sep-17,432,Currant Creek,7915,28.8,2.0,0.0,0.0,49.0,82.0,24.0,2017,Sep,111.08333333333333,40.35
10115,Oct-17,432,Currant Creek,7915,0.0,0.5,0.0,0.0,38.0,66.0,15.0,2017,Oct,111.08333333333333,40.35
10116,Nov-17,432,Currant Creek,7915,0.5,2.3,0.0,0.0,35.0,58.0,6.0,2017,Nov,111.08333333333333,40.35
10117,Dec-17,432,Currant Creek,7915,2.8,1.1,0.0,0.0,30.0,57.0,2.0,2017,Dec,111.08333333333333,40.35
10118,Jan-18,432,Currant Creek,7915,3.9,1.4,1.2,6.0,28.0,52.0,1.0,2018,Jan,111.08333333333333,40.35
10119,Feb-18,432,Currant Creek,7915,5.3,1.1,2.5,11.0,25.0,47.0,-15.0,2018,Feb,111.08333333333333,40.35
10120,Mar-18,432,Currant Creek,7915,6.4,,3.4,15.0,30.0,51.0,-2.0,2018,Mar,111.08333333333333,40.35
10121,Oct-78,435,Daniels-Strawberry,8008,0.0,0.8,0.0,,,,,1978,Oct,111.25,40.3
10122,Nov-78,435,Daniels-Strawberry,8008,0.8,5.3,0.0,,,,,1978,Nov,111.25,40.3
10123,Dec-78,435,Daniels-Strawberry,8008,6.1,4.9,4.1,,,,,1978,Dec,111.25,40.3
10124,Jan-79,435,Daniels-Strawberry,8008,11.0,3.5,9.1,,,,,1979,Jan,111.25,40.3
10125,Feb-79,435,Daniels-Strawberry,8008,14.5,4.3,14.8,,,,,1979,Feb,111.25,40.3
10126,Mar-79,435,Daniels-Strawberry,8008,18.8,4.0,19.3,,,,,1979,Mar,111.25,40.3
10127,Apr-79,435,Daniels-Strawberry,8008,22.8,2.0,23.8,,,,,1979,Apr,111.25,40.3
10128,May-79,435,Daniels-Strawberry,8008,24.8,3.0,17.8,,,,,1979,May,111.25,40.3
10129,Jun-79,435,Daniels-Strawberry,8008,27.8,1.5,0.0,,,,,1979,Jun,111.25,40.3
10130,Jul-79,435,Daniels-Strawberry,8008,29.3,0.7,0.0,,,,,1979,Jul,111.25,40.3
10131,Aug-79,435,Daniels-Strawberry,8008,30.0,1.1,0.0,,,,,1979,Aug,111.25,40.3
10132,Sep-79,435,Daniels-Strawberry,8008,31.1,0.5,0.0,,,,,1979,Sep,111.25,40.3
10133,Oct-79,435,Daniels-Strawberry,8008,0.0,6.2,0.0,,,,,1979,Oct,111.25,40.3
10134,Nov-79,435,Daniels-Strawberry,8008,6.2,4.8,0.2,,,,,1979,Nov,111.25,40.3
10135,Dec-79,435,Daniels-Strawberry,8008,11.0,1.3,1.9,,,,,1979,Dec,111.25,40.3
10136,Jan-80,435,Daniels-Strawberry,8008,12.3,10.0,3.0,,,,,1980,Jan,111.25,40.3
10137,Feb-80,435,Daniels-Strawberry,8008,22.3,9.7,13.9,,,,,1980,Feb,111.25,40.3
10138,Mar-80,435,Daniels-Strawberry,8008,32.0,2.5,20.3,,,,,1980,Mar,111.25,40.3
10139,Apr-80,435,Daniels-Strawberry,8008,34.5,1.7,25.6,,,,,1980,Apr,111.25,40.3
10140,May-80,435,Daniels-Strawberry,8008,36.2,1.8,13.3,,,,,1980,May,111.25,40.3
10141,Jun-80,435,Daniels-Strawberry,8008,38.0,1.0,0.0,,,,,1980,Jun,111.25,40.3
10142,Jul-80,435,Daniels-Strawberry,8008,39.0,1.0,0.0,,,,,1980,Jul,111.25,40.3
10143,Aug-80,435,Daniels-Strawberry,8008,40.0,0.9,0.0,,,,,1980,Aug,111.25,40.3
10144,Sep-80,435,Daniels-Strawberry,8008,40.9,0.5,0.0,,,,,1980,Sep,111.25,40.3
10145,Oct-80,435,Daniels-Strawberry,8008,0.0,3.0,0.0,,,,,1980,Oct,111.25,40.3
